ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Delivery time,Food type,Address
329881,T. Nagar,Chennai,The Madras Pizzeria,500,2.9,80,65,Pizzas,Nungambakkam
329884,New Malakpet,Hyderabad,Steves Kitchen,200,3.7,50,48,"Chinese,Indian,Snacks",Kothapet & Dilsukhnagar
329976,Golpark,Kolkata,99,300,4.1,50,77,Indian,South Kolkata
329990,Thaltej,Ahmedabad,Chat On Chaat,300,2.9,80,47,"Street Food,Chaat,Snacks,Fast Food",Vijay Cross Road
329996,Lal Darwaja,Ahmedabad,Bera Samosa House,150,2.9,80,40,"Street Food,Snacks",Laldarwaja
330061,Jodhpur Village,Ahmedabad,Rajasthani Tadka,300,4.5,100,49,Indian,Prahlad Nagar
330209,Navrangpura,Ahmedabad,Bean Box Cafe,300,2.9,80,37,"Beverages,Continental,Desserts",Navrangpura
330317,Erandwane,Pune,Food Junction,300,2.9,80,46,Indian,Kothrud
330456,Toli Chowki,Hyderabad,Sounds Cheesy,300,4.1,100,73,Indian,Tolichowki
330495,Garfa,Kolkata,Bangaliyana Ranna Ghar,300,2.7,20,80,Indian,Ruby Area
330536,Santacruz East,Mumbai,New Bismillah Caterers,300,3.6,20,36,Biryani  Indian,Scruz Bandra East
330550,Purasawalkam,Chennai,Id (Contemporary South Indian),400,4.1,20,40,"South Indian,Beverages",Purasawalkam
330557,Santacruz East,Mumbai,Second House Kitchen,400,2.9,80,50,"Italian,Salads,Fast Food,Chinese",Kalina Santacruz East
330575,Bidhannagar,Kolkata,Express By Ab'S,300,4.5,20,82,"Barbecue,Biryani,Indian,Thalis",Sector V Salt Lake
330676,Indiranagar,Bangalore,Rice Spice & That Thing Nice,500,4.2,100,55,"Kerala,Combo,Indian,Beverages",Indiranagar
330687,Indiranagar,Bangalore,The Congee Concept,300,4.6,100,50,South Indian,Indiranagar
330891,Narayanguda,Hyderabad,Rolls & Bowls By Feedx,200,3.5,100,32,"Fast Food,North Indian,Snacks,Salads,Beverages,Indian,Pastas",Himayath Nagar
330980,Navrangpura,Ahmedabad,La Shake Esfera,200,3.3,50,40,"Beverages,Desserts",Navrangpura
331067,Pitam Pura,Delhi,Chef Brothers Shawarma Roll,500,2.9,80,53,North Indian,Nsp
331087,Bkc,Mumbai,Pa Pa Ya,600,4,100,59,"Asian,Chinese,Japanese,Pan-Asian,Thai,Sushi,Oriental,Desserts",Bandra Area
331093,Royapettah,Chennai,Pasta Brasserie,200,3.8,20,52,"Italian,Pizzas,Pastas,Snacks,Beverages",Kilpauk
331171,Narayan Peth,Pune,Ganesh Bhel-Swargate,200,4.4,100,28,"Chaat,Fast Food",Swargate
331189,Purasawalkam,Chennai,Id Coffee,200,2.9,80,40,"Beverages,Snacks",Purasawalkam
331192,Purasawalkam,Chennai,Dosa & Co.,400,2.9,80,46,South Indian,Purasawalkam
331430,Anand Nagar,Pune,Snehas Kitchen,200,2.9,80,70,"Fast Food,Pizzas,Italian",Sinhgad Road
331477,Royapettah,Chennai,Celebration,250,4,100,48,"Continental,Desserts,Beverages",Royapettah
331513,Malleshwaram,Bangalore,The Golden Scoop,300,2.9,80,61,Indian,Malleshwaram
331515,Behala,Kolkata,Hotlets & Wiches,300,2.9,80,93,Fast Food,Alipore
331523,Dhankawadi,Pune,Bholes Rock & Rolls,200,3.8,20,68,Indian,Dhankawadi
331570,Shenoy Nagar,Chennai,Karaikudi Aachi Biryani,200,4.1,1000,51,"Biryani,Indian,Chinese",Arumbakkam
331585,Santhome,Chennai,The Kati Roll Shop Express,200,3.9,100,70,"Street Food,Mexican,Chinese",Mylapore
331641,Rohini,Delhi,Shake'N Food,350,4.7,20,46,Beverages,Rohini
331766,Kothrud,Pune,Biggies Burger,400,4.3,100,50,"Beverages,French,Indian",Kothrud
331874,Ballygunge,Kolkata,Dugout Avenue Sports Foundation,500,2.9,80,79,Indian,South Kolkata
331930,Santacruz East,Mumbai,Biryanishah,300,3.8,100,43,Biryani  Indian  North Indian,Scruz Bandra East
331937,Santacruz East,Mumbai,Wingsbol,300,2.9,80,51,Asian  Chinese,Scruz Bandra East
331940,Santacruz East,Mumbai,Talk Tikka,300,2.9,80,47,Indian  Biryani  Tandoor,Scruz Bandra East
332020,Saki Naka,Mumbai,The Spot ( Sakinaka Andheri),200,2.8,20,47,"Fast Food,Snacks",Saki Naka Metro Station
332040,Bidhannagar,Kolkata,Binge Momos,300,3.8,20,83,"Chinese,Pan-Asian",Sector V Salt Lake
332090,Bidhannagar,Kolkata,Kadhai Kitchen,300,2.9,80,77,"Biryani,Indian,Chinese,Tandoor,Combo",Salt Lake
332172,New Malakpet,Hyderabad,Grill Station,200,3.9,20,44,Indian,Kothapet & Dilsukhnagar
332302,Bhowanipore,Kolkata,Papa Pencho Da Dhaba,300,3.8,20,67,"Indian,Chinese,Biryani",South Kolkata
332331,Egmore,Chennai,Burgerman,400,4.4,100,36,"American,Snacks,Continental",Egmore
332457,Ashok Nagar,Bangalore,Chung Wah Express,450,2.9,80,46,Chinese,Central Bangalore
332513,Andheri East,Mumbai,The Meal Factory,400,3.9,20,44,"Indian,Chinese,Biryani,Beverages",Marol Sakinaka
332518,Ashok Nagar,Bangalore,Toast & Tonic,900,4.3,20,40,"European,Continental",Ashok Nagar
332553,Ballygunge,Kolkata,Blu Orchid,500,4.4,100,75,Chinese,South Kolkata
332629,Uppal,Hyderabad,Marrakesh,300,3.8,100,72,"Biryani,North Indian,Arabian,Lebanese",Uppal
332633,Uppal,Hyderabad,Urban Orient Express,300,3.6,100,72,"Chinese,Thai,Seafood,Asian",Uppal
332655,Wadgaon Sheri,Pune,Om Sai Wadewale,200,2.9,80,78,Snacks,Viman Nagar
332700,Erandwane,Pune,Retox,450,2.9,80,53,"Chinese,Pizzas,European,Asian,Tandoor,Desserts",Kothrud
332843,Kodambakkam,Chennai,Kebabistaan,300,3.8,100,70,"Biryani,Kebabs,Desserts",Kodambakkam
333029,Erandwane,Pune,Sea Spices,400,2.9,80,52,Indian,Erandwane
333056,Gobra,Kolkata,Ambika Patisserie,200,4.4,100,67,Desserts  Bakery,Tangra
333104,Baner,Pune,Pind Punjab.,400,4.2,1000,63,"North Indian,Indian,Punjabi,Chinese,Biryani,Thalis,Combo,Mughlai,Beverages,Desserts,Snacks",Baner
333120,Jorabagan,Kolkata,Nalin Chandra Das And Sons,300,4.5,50,41,Sweets,Burrabazar
333209,Perambur,Chennai,Popcorn House,150,2.9,80,68,Indian,Perambur
333385,Kalighat,Kolkata,Omelette King,400,4.2,20,66,"Indian,Fast Food,Snacks",South Kolkata
333438,Nungambakkam,Chennai,Down Sterling,200,2.9,80,59,"Continental,Snacks,Fast Food",Nungambakkam
333553,Teynampet,Chennai,Brindhavan Veg Restaurant,300,4.1,20,64,Indian,T Nagar
333585,Himayatnagar,Hyderabad,The Exotic Shawarma,250,3.8,50,44,"Arabian,Fast Food",Himayath Nagar
333687,Deccan Gymkhana,Pune,Relax Pure Veg,200,3.9,100,34,"North Indian,Snacks,Fast Food,Desserts,Beverages",Shivaji Nagar
333722,Vadgaon Budruk,Pune,P R Rolls House,200,2.9,80,76,"Indian,Fast Food,Beverages",Sinhgad Road
333732,Rajajinagar,Bangalore,Al- Bek,400,3.9,100,58,"Mughlai,North Indian",Basaveshwaranagar
333760,Banjara Hills,Hyderabad,Nasheman Hotel  Altaf Bakery,500,4.1,50,50,"Hyderabadi,Tandoor,Kebabs,Grill,Biryani",Nai Basthi Ahmed Nagar
333786,Matunga,Mumbai,Rolls Bistro,250,4,50,60,Continental  Indian,Matunga Wadala
333837,Adugodi,Bangalore,Polamma'S Mess,250,4.2,100,45,"Indian,Biryani",Btm
333980,Naranpura,Ahmedabad,Bake And Grill,250,2.9,80,61,"Indian,Fast Food",Ghatlodia
333992,Sion,Mumbai,Hop In,300,2.9,80,54,Chinese  Thai  Korean  Seafood,Koliwada Sion
334022,Chetla,Kolkata,Vinayak Kitchen,300,2.9,80,76,Chinese,Alipore
334033,Kalighat,Kolkata,Eat.Right,500,4.6,20,66,"North Indian,Continental,Salads",South Kolkata
334185,Abids,Hyderabad,Sohanlal Tea Time,160,2.9,80,35,Beverages  South Indian,Somajiguda & Khairtabad
334208,Narayanguda,Hyderabad,Chickpet Donne Biryani House,400,3.7,100,28,Indian,Himayath Nagar
334214,Ghatkopar,Mumbai,Restaurant Manna,300,2.9,80,60,"Indian,Chinese,Tandoor",Ghatkopar Vikhroli
334284,Magdalla,Surat,Journey Health Kitchen,300,2.9,80,63,"Continental,Indian",Piplod
334421,Chembur,Mumbai,Masoli Bazaar,200,2.9,80,56,"North Indian,Chinese",Chembur
334508,Bidhannagar,Kolkata,Dieto,200,4.5,20,65,Healthy Food,Salt Lake
334524,Andheri East,Mumbai,Foodie Dineout,350,2.9,80,52,"Chinese,Indian,Tandoor,Italian,Continental,Pizzas",Marol Sakinaka
334648,Satellite,Ahmedabad,The Rookies Kitchen,200,4.3,100,49,"Snacks,North Indian,Beverages,Fast Food",Vastrapur
334799,Banjara Hills,Hyderabad,Swastik Udupi Vef,48,3.4,20,35,"South Indian,Snacks",Banjara Hills
334826,Vastrapur,Ahmedabad,Punjabi Bistro And Bakers,500,2.9,80,49,North Indian,Vastrapur
334856,Andheri East,Mumbai,Alfaham Grill Corner,300,2.9,80,52,American  Chinese  Indian,Marol Sakinaka
334921,Khar West,Mumbai,Sheetal Restaurant And Bar,1200,4.2,100,57,Indian  Seafood  Chinese  Ice Cream,Bandra West
334941,Ellisbridge,Ahmedabad,Chinese Adda,250,2.9,80,40,Chinese,Navrangpura
334962,Karve Nagar,Pune,Sikandars Shahi Biryani,500,2.9,80,69,"Biryani,Chinese,North Indian",Kothrud
334998,Tangra,Kolkata,Itc Hotels - Biryani & Pulao Collection,1000,2.9,80,89,"Biryani,North Indian,Desserts",Banquet Gate Itc Sonar
335000,Andheri East,Mumbai,Itc Hotels - Biryani & Pulao Collection,1000,4.2,20,59,Biryani  North Indian  Desserts,Powai Area
335002,Ashok Nagar,Bangalore,Itc Hotels - Biryani & Pulao Collection,1000,2.9,80,55,"Biryani,North Indian,Desserts",Central Bangalore
335044,Adajan Patiya,Surat,Mid Night Chinese,300,4.2,100,47,"Chinese,Seafood,Mughlai",Adajan
335113,Matunga,Mumbai,The Dough Therapy,600,4.3,100,63,Italian  Pizzas  Pastas  Desserts  Beverages,Matunga Wadala
335149,Chembur,Mumbai,Guruprasad Bar & Restaurant,300,2.9,80,51,"Continental,North Indian,Biryani",Chembur
335152,Anna Nagar,Chennai,Hakka Xpress (Chinese),300,4.3,100,71,"Chinese,Fast Food,Snacks,Combo,Asian",Annanagar
335161,Gurukul,Ahmedabad,The Non Veg Room,400,4,20,51,North Indian,Vastrapur
335168,Anna Nagar,Chennai,Orange Wok,500,4,100,70,"Chinese,Beverages,Desserts,Combo",Annanagar
335302,Kurla,Mumbai,Sahie Darbar,200,3.2,50,41,Indian,Kurla
335344,Chembur,Mumbai,Nandu'S Food Shack,200,4.1,50,42,Chinese  Indian  Snacks,Chembur
335426,Park Street Area,Kolkata,Arhaam Rasoi,250,4.1,100,62,"Indian,Biryani,Chinese",Central Kolkata
335433,Deccan Gymkhana,Pune,Treat Studio,300,2.9,80,44,"Fast Food,Pastas",Shivaji Nagar
335502,Andheri East,Mumbai,Kebab Flare,500,2.9,80,63,Kebabs,Marol Sakinaka
335505,Cox Town,Bangalore,Itc Sunfeast Baked Creations,600,4.6,100,57,"Bakery,Desserts",Gate 4 Jeevanahalli Main Rd
335538,Bandra East,Mumbai,Gupta'S Snackhub,300,2.9,80,48,"Beverages,Juices,Fast Food,Snacks",Scruz Bandra East
335636,Choolaimedu,Chennai,Zwarma,200,2.9,80,62,"Snacks,Fast Food,Pizzas,Arabian,Beverages",Vadapalani
335651,Koramangala,Bangalore,Wok & Talk,300,2.9,80,61,Chinese,Koramangala
335687,Banashankari,Bangalore,Say Noodles,300,3.3,50,52,"Chinese,Thai,Seafood,Asian,Combo,Healthy Food,Beverages",Banashankari
335812,Rohini,Delhi,Little London,300,2.9,80,40,"Chinese,Continental,Pizzas,Pastas,Snacks,Fast Food",Rohini
335816,Rohini,Delhi,Chee Chee,300,2.9,80,40,"Italian,Continental,Pizzas",Rohini
335873,Kurla,Mumbai,Status Bar And Restaurant,400,2.9,80,44,Indian,Kurla
335883,Paharganj,Delhi,Red Dragon,250,2.9,80,39,"Chinese,Continental,Beverages",Sector-3
335973,Kalighat,Kolkata,The Lassi Pub,300,2.9,80,73,"Desserts,Beverages",South Kolkata
335978,Kalighat,Kolkata,Uncle Peter'S Pancakes,300,4.3,500,75,"Continental,Desserts,Waffle,Snacks,Beverages",South Kolkata
336007,Arumbakkam,Chennai,Hold On,150,2.9,80,70,"Continental,Juices,Snacks,Beverages",Arumbakkam
336053,Rohini,Delhi,Wendy'S,200,4.1,100,40,American,Sector 8
336100,Shenoy Nagar,Chennai,Chaihood,100,4.4,20,53,"Snacks,Beverages",Annanagar
336146,Anna Nagar,Chennai,Alibaba Shawarma And 40 Dishes,300,4.1,100,61,"Arabian,Kebabs,Snacks",Annanagar
336161,Kasba,Kolkata,Chennai Express Kolkata,200,2.9,80,74,South Indian,Ruby Area
336183,University Area,Ahmedabad,Makeba The Lounge Cafe,400,3.7,20,44,Indian,Navrangpura
336255,Kalighat,Kolkata,Sub Spot,200,2.9,80,73,"Healthy Food,Salads,Fast Food",South Kolkata
336260,Bandra East,Mumbai,Mexibay- Burritos & More,400,4.2,100,51,"Mexican,Healthy Food,Desserts,Beverages,Fast Food,Combo",Scruz Bandra East
336272,Sector 16 Rohini,Delhi,Punjabi Angithi,400,4,1000,48,"North Indian,Chinese,Punjabi,Kebabs,Fast Food,Tandoor",Rohini
336366,Beleghata,Kolkata,The Exclusive Cake Bakery,200,2.9,80,52,Bakery,Burrabazar
336374,Khar East,Mumbai,Wow Chinese,300,3.1,20,56,Chinese,Scruz Bandra East
336458,Santacruz East,Mumbai,Sichuan Bistro,400,2.9,80,38,Chinese,Scruz Bandra East
336461,Andheri East,Mumbai,Ribbons And Balloons,300,3.4,20,40,Bakery,Marol Sakinaka
336463,Koramangala,Bangalore,Chinese Bistro,200,2.9,80,63,"Chinese,Biryani",Koramangala
336514,Egmore,Chennai,Balaji Sandwich Stall,200,4.6,20,40,"Snacks,Continental",Egmore
336532,Jodhpur Village,Ahmedabad,The Salt Bae,200,3.8,50,44,"Indian,Thalis,Combo,Punjabi,Snacks,Tandoor,Chinese,Pizzas",Prahlad Nagar
336555,Kalighat,Kolkata,Drinking,200,4.1,50,65,Beverages,South Kolkata
336758,Vishala,Ahmedabad,Grubian,200,2.9,80,52,"Indian,Chinese,Tandoor,Oriental",Prahlad Nagar
336762,Vishala,Ahmedabad,Healthy Bowl,300,3.6,20,51,North Indian,Prahlad Nagar
336796,Paschim Vihar,Delhi,Kabab Hut,300,2.9,80,49,"Indian,Tandoor,Biryani",Paschim Vihar
336801,Sector 7 Rohini,Delhi,On A Roll,250,4,100,36,Fast Food,Rohini
336995,Koregaon Park,Pune,We Desi,200,2.9,80,65,North Indian,New White House
337020,Koregaon Park,Pune,Crazy Noodles,500,3.8,20,55,"Chinese,Thai",Koregaon Park
337162,Banjara Hills,Hyderabad,Fishland Express,350,3.8,500,61,"Biryani,Chinese,South Indian,North Indian,Tandoor",Banjara Hills
337179,Shyamal,Ahmedabad,Anna Dosa Point,100,2.9,80,51,"South Indian,Fast Food,Indian,Beverages",Prahlad Nagar
337198,Mylapore,Chennai,Ciro'S Pizzeria,1000,4.4,100,60,"Pizzas,Italian,Continental,American,Desserts",Royapettah
337297,Gowlipura,Hyderabad,Homely Kitchen,200,3.8,20,53,North Indian,Kothapet & Dilsukhnagar
337395,Mylapore,Chennai,Only Combo'S,400,2.9,80,59,"Chinese,Combo",Mylapore
337459,Bkc,Mumbai,Goodness To Go,350,4.5,50,41,"Salads,European,Italian,Juices,Bakery,Desserts,Combo",Bandra Kurla Complex
337687,Ashok Nagar,Bangalore,Tree Tops Bar & Kitchen,800,2.9,80,38,"Indian,Fast Food,Pastas,Desserts",Central Bangalore
337803,Powai,Mumbai,Bayleaf - By Good Food Co,250,4.3,20,57,"Indian,North Indian,Mughlai,Kebabs",Powai
337820,Basavanagudi,Bangalore,The Soup Project,300,2.9,80,55,"Chinese,Continental",Basavanagudi
337825,Sion,Mumbai,Bing Bong,300,2.9,80,57,"Chinese,Thai,Korean,Seafood",Matunga Wadala
337841,Himayatnagar,Hyderabad,Grabz,250,3.8,50,35,"Italian,Continental",Himayath Nagar
337861,Central Bangalore,Bangalore,Azuki Japan Travel  Bistro And Sake,1200,4.6,50,49,"Japanese,Desserts,Pan-Asian,Bakery,Snacks",Richmond Town
337877,Bhowanipore,Kolkata,Kake De Paranthe,300,4.1,50,65,Indian,South Kolkata
337920,Saijpur Bogha,Ahmedabad,Diamond Aalishan Dry & Fry,300,3.9,500,52,"Chinese,Biryani,Middle Eastern,Mughlai,Seafood,Combo",Naroda
337994,Gariahat,Kolkata,New Banglar Rannaghor,200,4,100,78,"Bengali,Indian,Chinese,Snacks",South Kolkata
337995,Kurla (W),Mumbai,Burnt Chillies,200,2.9,80,33,Indian,Kurla
337997,Jayanagar,Bangalore,Taiki,800,4,100,55,"Pan-Asian,Japanese,Korean,Thai,Sushi,Beverages,Asian,Chinese",Jayanagar
338051,Raja Annamalai Puram,Chennai,Mini'S Cookhouse,300,4.4,20,77,"South Indian,Snacks,Fast Food",Mylapore
338058,Beniapukur,Kolkata,Sooper Sandwich,400,2.9,80,58,Snacks  Salads  Desserts,Tangra
338105,Tilak Nagar,Delhi,Cake & Co.,300,2.9,80,70,"South Indian,Biryani,Desserts",Tilak Nagar
338345,Annanagar East,Chennai,Fajz Biryani Biz,200,3.6,100,62,"Biryani,Chinese",Annanagar
338353,Andheri East,Mumbai,Parab'S Sampoorna Kitchen,230,2.9,80,48,South Indian  Indian  Chinese  Combo  Punjabi  Biryani,Marol Sakinaka
338370,Lake Gardens,Kolkata,Chunky Monkey,200,3.2,50,84,"Italian,Pizzas,Fast Food",Jadavpur
338372,Kurla West,Mumbai,Merwans Cake Stop,300,4.5,500,27,"Desserts,Bakery",Kurla
338514,Khadia,Ahmedabad,Old Delhi Biryani,200,2.9,80,40,"Biryani,Indian",Laldarwaja
338518,Topsia,Kolkata,A One Collfi,200,2.9,80,69,"Ice Cream,Indian",Tangra
338594,Kothrud,Pune,Heaven Pizza And Cafe,300,2.9,80,56,Pizzas,Kothrud
338628,Ambegaon,Pune,Roll Xpress,100,4,100,72,"Chinese,Snacks,Fast Food,Beverages",Ambegaon
338643,Shivajinagar,Pune,Poona Guest House,400,2.9,80,57,"Snacks,Beverages,Maharashtrian",Shivaji Nagar
338704,Andheri East,Mumbai,Lazeez,350,4.1,50,60,North Indian  Mughlai,Andheri East
338758,Rajajinagar,Bangalore,Jams Kitchen,200,2.9,80,62,"Chinese,Italian,Mexican,Desserts",Rajajinagar
338804,Memnagar,Ahmedabad,Meals Of India,250,2.9,80,52,"Combo,Thalis,Desserts,Indian,Biryani",Vastrapur
338807,Memnagar,Ahmedabad,The Wok Tales,250,2.9,80,62,"Chinese,Combo,Asian",Vastrapur
338832,Bosepukur,Kolkata,Ushtaad Ji,200,2.9,80,75,"Chinese,Tibetan",Ruby Area
338973,Santacruz East,Mumbai,Jaihind Lunch Home,300,3.6,20,42,Indian,Scruz Bandra East
339074,Toli Chowki,Hyderabad,Great Bakers,300,4.1,50,76,"Italian,Pizzas,Pastas,Indian,Desserts,American",Tolichowki
339092,Andheri East,Mumbai,Kappa Diner,400,4,100,54,"South Indian,Kerala",Marol Sakinaka
339094,Beniapukur,Kolkata,Bateel,1000,2.9,80,57,Healthy Food  Snacks  Desserts,Central Kolkata
339150,Ashok Nagar,Bangalore,The Ritz-Carlton - Ganache,1000,3.5,20,55,"Indian,Bakery",Central Bangalore
339200,Chembur,Mumbai,Krowns Kitchen,400,2.9,80,57,"North Indian,Lebanese,Mughlai,Kebabs,Tandoor",Chembur
339221,Kolathur,Chennai,Mb Wings,300,2.9,80,76,Continental,Perambur
339245,George Town,Chennai,Cake Square,400,2.9,80,65,Bakery,George Town
339287,Banjara Hills,Hyderabad,Spice 6 Global Dining,900,4.2,100,55,"Indian,Fast Food,Chinese,Arabian,Desserts",Banjara Hills
339300,Old Washermanpet,Chennai,Amul Ice Creams,300,2.9,80,57,Ice Cream,Royapuram
339331,Powai,Mumbai,Panjabi Carkhana,400,3.4,50,58,Indian  North Indian  Chinese  Biryani,Saki Naka
339564,Powai,Mumbai,North Indian Chef,300,3.5,20,58,North Indian,Powai
339565,Dhakuria,Kolkata,Biryani By Kilo,600,4.1,1000,87,"Biryani,Hyderabadi,Lucknowi,Kebabs",South Kolkata
339581,Himayath Nagar,Hyderabad,Krishna Idli And Dosa,250,3.9,100,29,"South Indian,Chinese,Pizzas,Andhra,Hyderabadi,Maharashtrian,Fast Food,Salads,Beverages,North Indian",Agarwal Chambers
339595,Baguihati,Kolkata,Oye Pizza,200,2.9,80,79,Indian,Kestopur
339600,Dharavi,Mumbai,Hotelcafe Rahat,350,3.9,100,49,Indian,Matunga Wadala
339608,Shalimar Bagh,Delhi,Shalimar Cafe  By Amandeep Pure Veg,200,4.3,50,65,"Indian,Chinese,Italian",Ashok Vihar
339656,Ulsoor,Bangalore,Bakery By Foodhall,300,4.5,50,51,"Bakery,Italian,Desserts",Central Bangalore
339661,Ambawadi,Ahmedabad,The Indian Heat,600,4.1,100,40,"Chinese,Indian,Arabian,Desserts,Fast Food",Navrangpura
339688,Thousand Lights,Chennai,Bun Kebab,120,2.9,80,59,"Kebabs,Beverages,Snacks",Royapettah
339726,Elgin,Kolkata,Olive-Hotelniharika,200,2.9,80,66,"Fast Food,Chinese,Indian",Central Kolkata
339828,Perambur,Chennai,Hungry Town,300,4,50,54,"Indian,Chinese",Perambur
339835,Chiriamore,Kolkata,Ghoshs Kitchen,250,3.5,20,67,"South Indian,North Indian,Chinese,Punjabi,Snacks,Combo",Dumdum
339915,Banjara Hills,Hyderabad,Chickn Wickn,200,3.9,20,61,"North Indian,Chinese,Biryani",Banjara Hills
339985,Himayatnagar,Hyderabad,Momo Cafe,250,3.6,100,34,Chinese,Chikkadpally
339988,Gowliguda,Hyderabad,Shawarma And Chinese Fast Food,300,2.9,80,34,Indian,Himayath Nagar
340032,Kankurgachi,Kolkata,Levanilla.In,700,2.9,80,59,Bakery  Desserts  Sweets,Burrabazar
340088,Magob,Surat,Hotel Kesar,200,2.9,80,59,Indian,Parvat Patiya
340132,Erandwane,Pune,Mad Over Donuts,200,4.1,100,38,"Desserts,Sweets,Bakery",Erandwane
340180,Powai,Mumbai,Abhi Fast Food,150,3.6,20,60,"Fast Food,Snacks,Beverages",Powai
340188,Anna Nagar,Chennai,Shawarma Kings,200,4.2,100,65,"Arabian,Mediterranean",Annanagar
340206,Santacruz East,Mumbai,Jollybee Fast Food,300,2.9,80,40,Chinese,Scruz Bandra East
340224,Sangamvadi,Pune,Hyderabad Vibes,400,2.9,80,47,"Biryani,Snacks",Koregaon Park
340236,Rohini,Delhi,Mmj Delights,400,2.9,80,58,"Chinese,Fast Food,Pizzas,Pastas,Indian",Rohini
340297,West Mambalam,Chennai,The Indie Frost,250,2.9,80,81,"Beverages,Pastas,Desserts,Healthy Food,Continental",West Mambalam
340417,Raja Annamalai Puram,Chennai,Madras Kebab Factory,300,2.9,80,78,"Indian,Chinese,Biryani,Arabian,Seafood",T Nagar
340578,Dum Dum,Kolkata,Gita Ranis Suswadu Hesel,200,2.8,20,84,Indian,Dumdum
340595,Ejipura,Bangalore,Lucky Fast Food,300,2.9,80,59,Indian,Koramangala
340655,Shakurpur,Delhi,Ali- Karim'S Food,300,2.8,20,59,"Indian,Mughlai",Nsp
340703,Tollygunge,Kolkata,Angie'S Cafe,750,2.9,80,93,Beverages  Italian,Jadavpur
340723,Dum Dum,Kolkata,Mou Delicious Kitchen,150,4,100,90,"Indian,Chinese,Bengali,North Indian,Fast Food,Snacks",Dumdum
341010,Kurla,Mumbai,The King Cakes & Crunchies,200,2.9,80,37,"Desserts,Bakery,Beverages,Fast Food",Kurla
341023,Nandanam,Chennai,The Butterfly Effect Cafe,700,2.9,80,80,"Chinese,Beverages,Bakery",T Nagar
341134,Humayun Nagar,Hyderabad,Juice Box,150,2.9,80,54,"Beverages,Snacks",Mehdipatnam
341190,Chembur,Mumbai,Vannakkam Pure Veg,300,3.8,50,46,"South Indian,North Indian",Chembur
341193,Wanowrie,Pune,Chicken Xperience By Venky'S,300,2.9,80,60,"Continental,Beverages,Snacks",Wanowrie
341240,Park Street Area,Kolkata,La Pino'Z Pizza,300,4.1,1000,47,Pizzas,Central Kolkata
341347,Mehdipatnam,Hyderabad,Hottie And Spicy Chat And Juices,200,4.4,20,55,"Snacks,Beverages",Tolichowki
341393,Taltala,Kolkata,Ebowl,150,4.3,100,45,"Indian,Chinese,Biryani,Combo,Beverages",Central Kolkata
341437,Banjara Hills,Hyderabad,Onesta,200,3.6,1000,58,"Italian,Desserts,Pizzas,American,Snacks",Anr Center Banjara Hills
341438,Egmore,Chennai,Babal Da Punjabi Dabha,500,4.3,1000,37,"North Indian,Punjabi,Indian,Thalis,Kebabs",Purasawalkam
341495,Anna Nagar,Chennai,Tiktalk Cafe,250,4.1,20,71,Indian,Annanagar
341500,Chembur,Mumbai,99 Pancakes,300,4.1,100,46,Desserts  Beverages,Chembur
341598,Anand Nagar,Pune,The Little Punjab,400,3.9,100,71,"North Indian,Chinese,Biryani,Tandoor,Kebabs,Snacks,Desserts,Beverages",Sinhgad Road
341614,Tondiarpet,Chennai,Dikshan Food Corner,350,2.9,80,77,"South Indian,Chinese",Royapuram
341616,Ameerpet,Hyderabad,Fruit Bite Natural Juices & Salads.,200,4.4,500,63,Juices,Ameerpet
341620,Nehrunagar,Ahmedabad,Paltan'S By The Tiffinwales,250,2.9,80,49,"Indian,Combo",Vastrapur Area
341762,Perambur,Chennai,The Crunchy Club,150,2.9,80,64,Fast Food,Perambur
341841,Jayanagar,Bangalore,Baha Smoothies & Shakes,200,4,50,52,"Healthy Food,Juices,Beverages,Snacks,Desserts",Rashtriya Vidyalaya Rd
341869,Bidhannagar,Kolkata,Sambhar Chutney,300,4.4,20,71,"South Indian,Beverages",Salt Lake
342007,Rohini,Delhi,Biryani Chowk,250,2.9,80,46,"Chinese,Indian",Rohini
342021,Khar East,Mumbai,Red Box Chinese,400,3.6,20,57,Chinese,Scruz Bandra East
342047,Chembur,Mumbai,Ayans House Of Kebab,400,4.1,50,44,"Chinese,Indian",Chembur
342064,Basheer Bagh,Hyderabad,The Tea Tree,100,2.9,80,36,Beverages,Himayath Nagar
342124,Andheri East,Mumbai,Itc Hotels- Nutmeg The Cake Shop,1000,2.9,80,63,Desserts,Powai Area
342204,Chanakyapuri,Hyderabad,Meghana Tiffin Center,50,4.3,500,64,South Indian,Kothapet & Dilsukhnagar
342331,Dhankawadi,Pune,The Pizza Hub,400,2.9,80,74,"Italian,Fast Food,Beverages",Near Harivittal Apartment
